,Tweet,Processed_Tweets,Polarity,Sentiment
358,"Unless a product is hazardous to the operation of the printer (which belongs to me &amp; not to HP), I should be able to use whichever cartridge I wish. 
Electronically restricting the ink I can use in my machine, is sinister. 
Will have a word with my competition lawyer friends.",unlessaproductishazardoustotheoperationoftheprinterwhichbelongstomeampnottohpishouldbeabletousewhichevercartridgeiwishelectronicallyrestrictingtheinkicanuseinmymachineissinisterwillhaveawordwithmycompetitionlawyerfriends,0.0,Neutral
359,"@HelenKirwan Hi Helen, thank you for reaching out to us. We regret any inconvenience caused. I understand that you need assistance with the Printer. Kindly help me with the Product serial number via DM for further assistance.",hihelenthankyouforreachingouttousweregretanyinconveniencecausediunderstandthatyouneedassistancewiththeprinterkindlyhelpmewiththeproductserialnumberviadmforfurtherassistance,0.0,Neutral
360,"@CageFooName It was the fourth and final cartridge, the first three having worked fine. 
Makes me determined not to buy genuine HP ink and instead to source whichever alternatives most effectively identify as HP. 
Or may go scorched earth &amp; replace the printer.",itwasthefourthandfinalcartridgethefirstthreehavingworkedfinemakesmedeterminednottobuygenuinehpinkandinsteadtosourcewhicheveralternativesmosteffectivelyidentifyashpormaygoscorchedearthampreplacetheprinter,0.0,Neutral
361,"@DCCommish @HP Hey there,

Thanks for reaching out to us, 
We understand that we've fallen short of your expectations, please send us a DM about the concern about the printer and we shall continue to assist you further

Regards,
HP Support https://t.co/a2xkfCK3U9",heytherethanksforreachingouttousweunderstandthatwevefallenshortofyourexpectationspleasesendusadmabouttheconcernabouttheprinterandweshallcontinuetoassistyoufurtherregardshpsupport,0.0,Neutral
362,"HP DeskJet Compact All-in-One Wireless Printer for $79.89, retail $105!

https://t.co/flr49616xq https://t.co/o2hwBZ5ngZ",hpdeskjetcompactallinonewirelessprinterforretail,0.0,Neutral
363,"My HP printer has received an online update instructing it no longer to accept ersatz, non-HP printer cartridges. It had happily, until today, printed out 1000s of pages via the ersatz (and cheaper) cartridges, but this morning said ""no mas"".
Printer fascism.",myhpprinterhasreceivedanonlineupdateinstructingitnolongertoacceptersatznonhpprintercartridgesithadhappilyuntiltodayprintedoutsofpagesviatheersatzandcheapercartridgesbutthismorningsaidnomasprinterfascism,0.0,Neutral
364,"@musharbash_b For printers, there is HP (super-obnoxious and intrusive business model) and Brother (cheap, reliable, ink by the gallon, lasts forever). Is there a Brother-like alternative to John Deere?",bforprintersthereishpsuperobnoxiousandintrusivebusinessmodelandbrothercheapreliableinkbythegallonlastsforeveristhereabrotherlikealternativetojohndeere,0.0,Neutral
365,@HP you should be ashamed of the shitty printers you put out  these days.  You were #1 now your 💩,youshouldbeashamedoftheshittyprintersyouputoutthesedaysyouwere💩,0.0,Neutral
366,"@HP I will never buy another HP printer as long as I live, going to make sure the US govt doesn't either.  They have lost their place in the market with the crap they produce.",iwillneverbuyanotherhpprinteraslongasilivegoingtomakesuretheusgovtdoesnteithertheyhavelosttheirplaceinthemarketwiththecraptheyproduce,0.0,Neutral
367,@Nibus [jamming your work into the paper slot of my HP deskjet because i don't have a 3d printer to steal something with] hahah ole boydy's gonna be rich,jammingyourworkintothepaperslotofmyhpdeskjetbecauseidonthaveadprintertostealsomethingwithhahaholeboydysgonnaberich,0.0,Neutral
368,HP Sprocket Select Portable Instant Photo Printer for Android and iOS devices (Eclipse) Prints on 2.3×3.4” Sticky-Backed Zink Photo https://t.co/OqeGbrIJv8,hpsprocketselectportableinstantphotoprinterforandroidandiosdeviceseclipseprintson×stickybackedzinkphoto,0.0,Neutral
369,"Like It👍 from Computers &amp; Accessories in Amazon

HP 67 Black Ink Cartridge | Works with …

Original HP Ink is engineered to work with HP printers to provide consistent qu…

https://t.co/2tRMTZaTTM",likeitfromcomputersampaccessoriesinamazonhpblackinkcartridgeworkswith…originalhpinkisengineeredtoworkwithhpprinterstoprovideconsistentqu…,0.0,Neutral
370,"Valuetoner Remanufactured Ink Cartridges Replacement for HP 952 XL 952XL High Yield for OfficeJet Pro 8710 8720 7740 8740 7720 8715 8702 Printer (1 Black,1 Cyan,1 Magenta,1 Yellow, 4 Pack)
https://t.co/NH0L6ZPY7k https://t.co/m5nkTaFR2p",valuetonerremanufacturedinkcartridgesreplacementforhpxlxlhighyieldforofficejetproprinterblackcyanmagentayellowpack,0.0,Neutral
371,"Why Pay More for Branded Toner? MTECH offers high-quality alternatives also a wide variety of toner products at very competitive prices powder, compatible toner, HP, Canon, and Samsung printer toner, printer parts and other accessories.
#MTECHtoner  #mtechtoner  #tonercartridges https://t.co/3mSOfSV4YJ",whypaymoreforbrandedtonermtechoffershighqualityalternativesalsoawidevarietyoftonerproductsatverycompetitivepricespowdercompatibletonerhpcanonandsamsungprintertonerprinterpartsandotheraccessories,0.0,Neutral
372,"Compatible Toner Cartridge
For HP 126A Cyan (CE311A) LaserJet Toner Cartridge
Free shipping all over in Qatar
Call/WhatsApp: +974 5537 9001
+974-3366-8482
https://t.co/kcWj20ybVc
#HP #qatar #inkjet #inkcartridges #tonercartridges #printers #shoponline #compatible https://t.co/f2imyoPZ21",compatibletonercartridgeforhpacyancealaserjettonercartridgefreeshippingalloverinqatarcallwhatsapp,0.0,Neutral
373,"@collegemenfess Cari yg ga pkai catridge dan bukan laser, krn yg pkai catridge klo rusak gantinya mahall, yg laser jg toner mayan hrgnya.
Fitur printing via wifi ga worthed, pengalaman lama nunggu printingnya, mendingan pkai printer biasa colokin kabel, bs dr hp pkai apk nokoprint.
Saran merk E.",cariyggapkaicatridgedanbukanlaserkrnygpkaicatridgeklorusakgantinyamahallyglaserjgtonermayanhrgnyafiturprintingviawifigaworthedpengalamanlamanungguprintingnyamendinganpkaiprinterbiasacolokinkabelbsdrhppkaiapknokoprintsaranmerke,0.0,Neutral
374,@HP why would you feel the need to package printer paper in plastic ... then boast about paper recycling and FSC on the wrapping?? #waste #plastic #usepaper https://t.co/jJi51vDKMO,whywouldyoufeeltheneedtopackageprinterpaperinplasticthenboastaboutpaperrecyclingandfsconthewrapping,0.0,Neutral
375,"HP Deskjet Ink Advantage 2338 All-in-One Printer, Scanner and Copier for Home for Home for Dependable Printing and scanning, Simple Setup for Everyday Usage, Ideal for Home.

Deal:
-41% ₹4,121✅
https://t.co/IrFfJdus8L",hpdeskjetinkadvantageallinoneprinterscannerandcopierforhomeforhomefordependableprintingandscanningsimplesetupforeverydayusageidealforhomedeal₹✅,0.0,Neutral
378,"Palmtree Remanufactured HP 65 Ink Cartridges Black Color Combo Pack Replacement for HP 65XL 65 XL for HP Envy 5055 Ink Cartridges 5052 5058 DeskJet 3755 2655 2652 3752 3700 Printer (1 Black, 1 Color)
https://t.co/3I9IDKm7qk https://t.co/uUHyi8ov1K",palmtreeremanufacturedhpinkcartridgesblackcolorcombopackreplacementforhpxlxlforhpenvyinkcartridgesdeskjetprinterblackcolor,0.0,Neutral
379,@angiefuz @stevedesigner @HPSupport @dresscodeshirts It sure was and on that occasion it was a HP printer as well 😆🌈,itsurewasandonthatoccasionitwasahpprinteraswell😆🌈,0.0,Neutral
380,"For Supply and Procurement Deal’s of Anything ICT ( Laptop’s, Desktop’s, Printer’s, All in One , Accessories , Softwares, Toners , ink) I’m still the Best Plug 🔌. Best Prices ✅ , Best Product’s . Authorized Partners (Hp, Dell, Lenovo) 🫡💯
📍Abuja , Nationwide Delivery 🚚 https://t.co/Z4DOrodL1e",forsupplyandprocurementdeal’sofanythingictlaptop’sdesktop’sprinter’sallinoneaccessoriessoftwarestonersinki’mstillthebestplug🔌bestpricesbestproduct’sauthorizedpartnershpdelllenovo🫡💯📍abujanationwidedelivery,0.0,Neutral
381,"HP launched a new firmware package recently, targeting aftermarket cartridges. 

The printer will not print and displays “Indicated cartridges blocked for containing a non-HP chip. Event Code: 10.00.46.”

More at https://t.co/DDEzBYsDoD 
#HP   #firmware    #cartridge https://t.co/uerkSEBRRb",hplaunchedanewfirmwarepackagerecentlytargetingaftermarketcartridgestheprinterwillnotprintanddisplays“indicatedcartridgesblockedforcontaininganonhpchipeventcode”moreat,0.0,Neutral
382,"HP Sprocket Portable 2x3"" Instant Photo Printer (Blush) Print Pictures on Zink Sticky-Backed Paper from your iOS &amp; Android Device. https://t.co/LR5ZzhOplo",hpsprocketportablexinstantphotoprinterblushprintpicturesonzinkstickybackedpaperfromyouriosampandroiddevice,0.0,Neutral
383,Replacement Parts for Printer PRTA12488 Assy Duplex CN459-60375 for HP981 for HP Pagewide Color 586dn 556xh 586z 586f 556 586 E55650 E58650 Diverter Guide https://t.co/UmuXr0xhcH,replacementpartsforprinterprtaassyduplexcnforhpforhppagewidecolordnxhzfeediverterguide,0.0,Neutral
384,"Flat 35% off on HP Deskjet Ink Advantage 2335 All-in-One Printer, Scanner and Copier for Home for Home for Dependable Printing and scanning, Simple Setup for Everyday Usage, Ideal for Home. https://t.co/9J31D2eRSq",flatoffonhpdeskjetinkadvantageallinoneprinterscannerandcopierforhomeforhomefordependableprintingandscanningsimplesetupforeverydayusageidealforhome,0.0,Neutral
385,"Flat 12% off on HP Smart Tank 670 All-in-One Wireless Integrated Ink Tank Colour Printer, Scanner, Copier with Auto-Duplex, High Capacity Tank (8000 Black, 6000 Colour) with Automatic Ink Sensor Gray, 48.0x23.9x41cm https://t.co/srxCpN7dC5",flatoffonhpsmarttankallinonewirelessintegratedinktankcolourprinterscannercopierwithautoduplexhighcapacitytankblackcolourwithautomaticinksensorgrayxxcm,0.0,Neutral
386,"The HP Color LaserJet Enterprise Flow MFP M880z is a multifunction printer, copier, scanner, and fax machine (MFP) that was created to meet the demands of modern workplaces.

HP Color LJ Enterprise flow MFP M880z
Php 481,990.00

#HPLaserJet #OfficeEfficiency #OtcerPH https://t.co/sKtKiqUzvb",thehpcolorlaserjetenterpriseflowmfpmzisamultifunctionprintercopierscannerandfaxmachinemfpthatwascreatedtomeetthedemandsofmodernworkplaceshpcolorljenterpriseflowmfpmzphp,0.0,Neutral
389,(Renewed) HP DeskJet 2331 All-in-One Inkjet Colour Printer https://t.co/b2sjsPCUii,renewedhpdeskjetallinoneinkjetcolourprinter,0.0,Neutral
390,"Grab the crazy deal of the HP Smart Tank 529 All-in-One Color Printer at a huge discount! 🤩
☑️ Compact design, guided setup, smart guided control panel, and low ink sensing
☑️ EMI starts at ₹557
☑️ Get up to 20% off

Hurry up and order before the deal expires! 🕕
@HP https://t.co/ppR8xc7JCB",grabthecrazydealofthehpsmarttankallinonecolorprinteratahugediscount🤩☑compactdesignguidedsetupsmartguidedcontrolpanelandlowinksensing☑emistartsat₹☑getuptooffhurryupandorderbeforethedealexpires🕕,0.0,Neutral
391,"shoutout to hp photosmart c4780 gotta be one of the shittiest printers out there

Awesome new features such as
-unreliability
-Notfucking working half of the time
-shittiest software known to mankind

but thats not all, for now and forever you can buy ink for 60 fucking dollars f",shoutouttohpphotosmartcgottabeoneoftheshittiestprintersoutthereawesomenewfeaturessuchasunreliabilitynotfuckingworkinghalfofthetimeshittiestsoftwareknowntomankindbutthatsnotallfornowandforeveryoucanbuyinkforfuckingdollarsf,0.0,Neutral
392,"قم بترقية مساحة عملك من خلال عرض الحزمة الخاص بنا! احصل على كمبيوتر محمول وطابعة اتش بي بأسعار ولا أروع!
متوفرة للطلب في معارضنا!

Upgrade your workspace with our bundle offer! Get an HP laptop and HP printer at unbeatable prices
Available in our showrooms
https://t.co/nmtyVzSVs6 https://t.co/858QrEXSqM",قبترقيمساحعملمخلاعرالحزمالخابنااحصعلكمبيوتمحمووطابعاتببأسعاولأروعمتوفرللطلفمعارضناupgradeyourworkspacewithourbundleoffergetanhplaptopandhpprinteratunbeatablepricesavailableinourshowrooms,0.0,Neutral
393,"Buy an HP laserjet printer today and get up to €𝟒𝟎 in cash back!

Get yours today: https://t.co/Doit70BguO
𝘝𝘢𝘭𝘪𝘥 𝘶𝘯𝘵𝘪𝘭 31/03/2023 𝘰𝘳 𝘴𝘵𝘰𝘤𝘬 𝘭𝘢𝘴𝘵𝘴, 𝘛&amp;𝘊 𝘢𝘱𝘱𝘭𝘺. https://t.co/7gu8EfTDTs",buyanhplaserjetprintertodayandgetupto€incashbackgetyourstoday𝘝𝘢𝘭𝘪𝘶𝘯𝘵𝘪𝘰𝘴𝘵𝘰𝘤𝘭𝘢𝘴𝘵𝘴𝘛amp𝘢𝘱𝘱𝘭𝘺,0.0,Neutral
395,https://t.co/w09AMyFdbC HP DeskJet 3772 Printer Wireless Scanning to PC - 123 HP Install #Computer #Printer #Drivers #Software,hpdeskjetprinterwirelessscanningtopchpinstall,0.0,Neutral
396,Check out this listing I just added to my #Poshmark closet: HP Deskjet 2752 Printer. https://t.co/xgSe6W633W #shopmycloset @poshmarkapp,checkoutthislistingijustaddedtomy,0.0,Neutral
397,"High Yield for HP 64XL Ink Cartridges Combo Pack Replacement for HP Ink 64 64XL for HP Envy Photo 7855 7858 7155 7800 7100 7164 7158 6252 Envy 7255e Inspire 7950e Tango X Printer(1 Black,1 Color)
https://t.co/kTxl0TdOuK https://t.co/31hrOoMrMB",highyieldforhpxlinkcartridgescombopackreplacementforhpinkxlforhpenvyphotoenvyeinspireetangoxprinterblackcolor,0.0,Neutral
398,https://t.co/irZDQzBN4G HP Printer Setup (HP Print and Scan Doctor) | 123 HP Setup Scan to Computer #Computer #Printer #Drivers #Software,hpprintersetuphpprintandscandoctorhpsetupscantocomputer,0.0,Neutral
399,https://t.co/cpspgcfGGh HP DeskJet 3772 Printer Setup and WiFi Connect - https://t.co/nL67Et7EL4 #Computer #Printer #Drivers #Software,hpdeskjetprintersetupandwificonnect,0.0,Neutral
402,"https://t.co/GMokKnZHbW https://t.co/d8SFGrgv9p Printer Setup, HP Smart Tank 500, 600 Printer Connect to WiFi #Computer #Printer #Drivers #Software",printersetuphpsmarttankprinterconnecttowifi,0.0,Neutral
403,"https://t.co/THfvuEl8fE HP Printer Drivers Download | https://t.co/nL67Et7EL4, scan, install With Windows 10 #Computer #Printer #Drivers #Software",hpprinterdriversdownloadscaninstallwithwindows,0.0,Neutral
404,"@prnayak1967 Hello Pradeep, 
Welcome to HP Support! 
I am sorry for the trouble you are going through. As per the tool, the printer is out of warranty support however, requesting you send me a direct message with the invoice copy and let me get this going for you. 
Regards, 
HP Support https://t.co/a2xkfCK3U9",hellopradeepwelcometohpsupportiamsorryforthetroubleyouaregoingthroughasperthetooltheprinterisoutofwarrantysupporthoweverrequestingyousendmeadirectmessagewiththeinvoicecopyandletmegetthisgoingforyouregardshpsupport,0.0,Neutral
